irasas,R,klase,ritmas,RR_pre,RR_post,RR_vid,RR_sant,R_ecg,P_on,P_peak,P_off,QRS_on,QRS_off,T_on,T_peak,T_off,T_tipas,rastas,PR,QRS,QT,QTc,P_amp,T_amp,ST,QRS_max,QRS_min,P_yra
212,211544.0,R,(N,633.3333333333333,605.5555555555555,622.5,1.0174029451137885,211545.0,,,,211535.0,211580.0,211598.0,211625.0,211658.0,0.0,True,,125.0,341.6666666666667,429.3252559989879,,0.67,0.5700000000000001,1.495,-0.2949999999999999,0.0
231,548388.0,R,(N,927.7777777777778,983.3333333333331,974.7222222222224,0.951838130521516,548388.0,548315.0,548329.0,548347.0,548371.0,548416.0,548459.0,548511.0,548552.0,0.0,True,155.55555555555557,125.0,502.77777777777777,521.980274072012,0.1599999999999999,0.5249999999999999,0.0349999999999999,1.68,-0.72,1.0
232,471623.0,R,(SBR,1522.2222222222222,688.8888888888889,924.1666666666666,1.6471295461376616,471624.0,,,,471611.0,471638.0,471701.0,471734.0,471779.0,0.0,True,,75.0,466.6666666666667,378.24025887080944,,0.305,-0.0249999999999999,0.975,-0.36,0.0
124,59722.0,R,(N,1186.111111111111,1219.4444444444446,1190.8333333333337,0.9960345229764402,59721.0,,,,59696.0,59745.0,59790.0,59822.0,59890.0,4.0,True,,136.1111111111111,538.8888888888889,494.80780562446233,,-0.3249999999999999,-0.1099999999999999,2.27,-0.2649999999999999,0.0
124,98001.0,R,(N,1180.5555555555557,1147.2222222222222,1157.7777777777778,1.0196737044145874,98000.0,,,,97971.0,98025.0,98060.0,98100.0,98162.0,4.0,True,,150.0,530.5555555555555,488.3010428994925,,-0.205,-0.055,1.95,-0.2,0.0
231,276129.0,R,(N,905.5555555555557,933.3333333333334,938.6111111111112,0.9647824800236756,276129.0,276054.0,276070.0,276087.0,276112.0,276144.0,276192.0,276244.0,276286.0,0.0,True,161.11111111111111,88.88888888888889,483.3333333333333,507.9128469754426,0.21,0.5800000000000001,0.0199999999999999,1.705,-0.745,1.0
212,227607.0,R,(N,641.6666666666667,641.6666666666667,635.2777777777778,1.010056843025798,227608.0,,,,227581.0,227641.0,227647.0,227691.0,227744.0,5.0,True,,166.66666666666666,452.77777777777777,565.2367154498586,,0.4549999999999999,0.105,1.4500000000000002,-0.5800000000000001,0.0
232,516048.0,R,(SBR,2927.7777777777774,2327.777777777778,1648.6111111111109,1.775905644481887,516048.0,515962.0,515980.0,516004.0,516036.0,516056.0,516123.0,516155.0,516183.0,0.0,True,205.55555555555557,55.55555555555555,408.3333333333333,238.64139492137355,0.03,0.27,-0.19,1.08,-0.38,1.0
212,331287.0,R,(N,605.5555555555555,633.3333333333333,660.0,0.9175084175084176,331288.0,331225.0,331239.0,331255.0,331275.0,331296.0,331306.0,331367.0,331402.0,0.0,True,138.88888888888889,58.333333333333336,352.7777777777778,453.3401915293431,0.255,0.6799999999999999,-0.065,1.495,-0.3399999999999999,1.0
232,629048.0,R,(SBR,1952.7777777777776,2566.666666666667,1104.7222222222222,1.7676640683932614,629049.0,628951.0,628971.0,629006.0,629030.0,629057.0,629130.0,629160.0,629194.0,0.0,True,219.44444444444443,75.0,455.55555555555554,325.9979996079423,0.09,0.215,-0.1699999999999999,0.765,-0.3,1.0
231,45692.0,R,(BII,1608.3333333333337,1566.6666666666667,1607.7777777777778,1.0003455425017278,45692.0,45622.0,45636.0,45654.0,45676.0,45720.0,45774.0,45825.0,45922.0,5.0,True,150.0,122.2222222222222,683.3333333333334,538.8210760411874,0.2,0.545,-0.05,1.775,-0.8450000000000001,1.0
212,173168.0,R,(N,591.6666666666666,580.5555555555557,640.8333333333333,0.9232769830949286,173169.0,,,,173142.0,173183.0,173221.0,173245.0,173280.0,5.0,True,,113.88888888888889,383.33333333333337,498.3540985200554,,0.64,0.145,1.52,-0.35,0.0
118,519269.0,R,(N,855.5555555555555,877.7777777777777,864.4444444444446,0.9897172236503854,519288.0,519208.0,519238.0,519264.0,519266.0,519300.0,519319.0,519356.0,519391.0,1.0,True,161.11111111111111,94.44444444444444,347.22222222222223,375.3906094564829,-0.7100000000000001,-1.015,-0.785,0.62,-1.975,1.0
124,648786.0,R,(N,1030.5555555555554,1000.0,1029.6296296296298,1.0008992805755392,648786.0,,,,648772.0,648802.0,648885.0,648906.0,648939.0,0.0,True,,83.33333333333333,463.8888888888889,456.96008438175335,,-0.1749999999999999,-0.385,1.7600000000000002,-0.545,0.0
212,635869.0,R,(N,636.1111111111111,675.0,684.4444444444445,0.9293831168831168,635869.0,,,,635841.0,635876.0,635887.0,635953.0,635980.0,0.0,True,,97.22222222222224,386.1111111111112,484.1119562872637,,0.88,-0.4099999999999999,1.34,-0.635,0.0
124,292601.0,R,(N,1141.6666666666663,1197.2222222222222,1141.6666666666667,0.9999999999999998,292601.0,,,,292573.0,292629.0,292654.0,292703.0,292769.0,4.0,True,,155.55555555555557,544.4444444444443,509.5466023139695,,-0.24,-0.0649999999999999,2.365,-0.215,0.0
212,520145.0,R,(N,691.6666666666666,688.8888888888889,685.0,1.0097323600973236,520146.0,,,,520135.0,520161.0,520166.0,520232.0,520269.0,0.0,True,,72.22222222222221,372.22222222222223,447.56268896471295,,0.625,0.0849999999999999,1.5,-0.37,0.0
118,17933.0,R,(N,863.8888888888889,861.1111111111112,851.9444444444443,1.0140202151940008,17935.0,17840.0,17862.0,17882.0,17914.0,17969.0,17988.0,18015.0,18050.0,1.0,True,205.55555555555557,152.7777777777778,377.77777777777777,406.4503140684718,0.2599999999999999,-0.3349999999999999,-0.075,1.59,-1.465,1.0
118,121049.0,R,(N,813.8888888888889,858.3333333333333,835.0,0.974717232202262,121050.0,,,,121023.0,121079.0,121097.0,121132.0,121202.0,4.0,True,,155.55555555555557,497.22222222222223,551.1476632281366,,-0.33,-0.145,1.295,-0.915,0.0
124,36586.0,R,(N,1275.0,1241.6666666666667,1225.8333333333337,1.0401087695445277,36585.0,,,,36558.0,36609.0,36652.0,36685.0,36757.0,4.0,True,,141.66666666666666,552.7777777777778,489.54822839577497,,-0.2999999999999999,-0.1149999999999999,2.22,-0.2699999999999999,0.0
231,634586.0,R,(N,955.5555555555557,891.6666666666667,1018.0555555555554,0.9386084583901776,634586.0,634523.0,634535.0,634550.0,634568.0,634612.0,634651.0,634705.0,634745.0,0.0,True,125.0,122.2222222222222,491.6666666666666,502.9708253594741,0.15,0.5900000000000001,0.045,1.715,-0.75,1.0
124,612952.0,R,(N,955.5555555555557,941.6666666666666,956.9444444444443,0.9985486211901308,612951.0,,,,612939.0,612965.0,613002.0,613029.0,613107.0,4.0,True,,72.22222222222221,466.6666666666667,477.3960376293314,,-0.3699999999999999,-0.2849999999999999,2.04,-0.33,0.0
212,159137.0,R,(N,647.2222222222223,644.4444444444445,621.3888888888889,1.0415735359856952,159138.0,,,,159128.0,159144.0,159193.0,159226.0,159277.0,5.0,True,,44.44444444444444,413.88888888888886,514.46644908038,,0.6900000000000001,-0.2049999999999999,1.465,-0.2999999999999999,0.0
118,469137.0,R,(N,805.5555555555555,830.5555555555557,822.2222222222223,0.9797297297297296,469155.0,469049.0,469066.0,469087.0,469121.0,469172.0,469186.0,469217.0,469253.0,1.0,True,200.0,141.66666666666666,366.6666666666666,408.5297439895141,0.385,-0.3149999999999999,-0.1049999999999999,1.665,-1.3850000000000002,1.0
118,90612.0,R,(N,866.6666666666667,866.6666666666667,846.3888888888889,1.0239579914670167,90631.0,90520.0,90534.0,90559.0,90594.0,90648.0,90661.0,90694.0,90730.0,1.0,True,205.55555555555557,150.0,377.77777777777777,405.7984286223453,0.3399999999999999,-0.305,-0.035,1.765,-1.38,1.0
118,417597.0,R,(N,816.6666666666666,819.4444444444445,830.2777777777777,0.9836065573770492,417599.0,417509.0,417522.0,417546.0,417580.0,417609.0,417649.0,417678.0,417754.0,4.0,True,197.22222222222223,80.55555555555556,483.3333333333333,534.8405573334052,0.355,-0.28,-0.0949999999999999,1.465,-1.055,1.0
118,364887.0,R,(N,827.7777777777777,836.1111111111111,826.3888888888889,1.0016806722689076,364889.0,,,,364870.0,364922.0,364939.0,364967.0,364997.0,1.0,True,,144.44444444444443,352.7777777777778,387.7433324658692,,-0.3449999999999998,-0.15,1.335,-1.3849999999999998,0.0
212,347461.0,R,(N,652.7777777777778,666.6666666666666,654.7222222222222,0.99703012303776,347461.0,347394.0,347407.0,347423.0,347448.0,347469.0,347481.0,347547.0,347583.0,0.0,True,150.0,58.333333333333336,375.0,464.139560816457,0.31,0.625,-0.185,1.565,-0.3,1.0
231,75177.0,R,(N,944.4444444444443,986.1111111111112,974.7222222222224,0.9689370190937588,75176.0,75104.0,75119.0,75138.0,75164.0,75207.0,75239.0,75302.0,75336.0,0.0,True,166.66666666666666,119.44444444444446,477.7777777777778,491.6292774085254,0.175,0.49,0.0549999999999999,1.095,-0.5249999999999999,1.0
232,480482.0,R,(SBR,1113.888888888889,700.0,1141.111111111111,0.9761441090555016,480482.0,,,,480471.0,480497.0,480558.0,480589.0,480641.0,0.0,True,,72.22222222222221,472.22222222222223,447.43039631386296,,0.2649999999999999,-0.1,0.97,-0.35,0.0
118,89098.0,R,(N,852.7777777777777,833.3333333333334,827.5,1.030547163477677,89118.0,89006.0,89026.0,89043.0,89071.0,89132.0,89150.0,89184.0,89270.0,4.0,True,180.55555555555557,169.44444444444446,552.7777777777778,598.5943844216762,0.38,-0.41,-0.1450000000000001,1.735,-1.255,1.0
118,142199.0,R,(N,716.6666666666666,730.5555555555555,726.6666666666666,0.9862385321100916,142220.0,,,,142172.0,142231.0,142258.0,142278.0,142313.0,1.0,True,,163.88888888888889,391.6666666666667,462.6557981879177,,-0.13,0.0,1.525,-1.16,0.0
231,631950.0,R,(N,883.3333333333333,963.8888888888888,1026.388888888889,0.8606224627875506,631949.0,631882.0,631895.0,631913.0,631933.0,631978.0,632024.0,632073.0,632111.0,0.0,True,141.66666666666666,125.0,494.44444444444446,526.0841190811656,0.2299999999999999,0.6,0.0849999999999999,1.775,-0.735,1.0
124,279901.0,R,(N,1125.0,1102.7777777777778,1117.2222222222222,1.0069617105917454,279900.0,,,,279884.0,279925.0,279959.0,279997.0,280066.0,4.0,True,,113.88888888888889,505.55555555555554,476.642348799821,,-0.695,-0.565,1.905,-0.76,0.0
231,76592.0,R,(N,997.2222222222224,1008.3333333333331,978.8888888888888,1.0187287173666288,76592.0,76521.0,76537.0,76553.0,76575.0,76618.0,76667.0,76721.0,76757.0,0.0,True,150.0,119.44444444444446,505.55555555555554,506.2591822781864,0.195,0.5900000000000001,0.0499999999999999,1.775,-0.79,1.0
231,580979.0,R,(N,1005.5555555555557,1038.888888888889,952.7777777777776,1.055393586005831,580978.0,580903.0,580918.0,580935.0,580960.0,581007.0,581053.0,581100.0,581143.0,0.0,True,158.33333333333331,130.55555555555557,508.3333333333333,506.92715267733183,0.18,0.61,0.0549999999999999,1.625,-0.7050000000000001,1.0
231,286771.0,R,(N,900.0,927.7777777777778,1005.5555555555554,0.8950276243093924,286771.0,286697.0,286711.0,286728.0,286754.0,286786.0,286840.0,286894.0,286926.0,0.0,True,158.33333333333331,88.88888888888889,477.7777777777778,503.62199773051975,0.175,0.5,-0.005,1.685,-0.68,1.0
118,341094.0,R,(N,758.3333333333333,786.1111111111111,779.4444444444445,0.9729151817533856,341096.0,,,,341071.0,341127.0,341147.0,341178.0,341236.0,4.0,True,,155.55555555555557,458.3333333333333,526.3218141162799,,-0.3,-0.035,1.4049999999999998,-1.205,0.0
231,86009.0,R,(N,919.4444444444443,908.3333333333334,911.6666666666666,1.008531383302864,86009.0,85936.0,85951.0,85968.0,85991.0,86037.0,86076.0,86130.0,86169.0,0.0,True,152.7777777777778,127.77777777777776,494.44444444444446,515.649682926157,0.215,0.545,0.0499999999999999,1.615,-0.7549999999999999,1.0
231,247818.0,R,(N,972.2222222222222,936.1111111111112,929.7222222222224,1.0457125784284431,247818.0,247749.0,247762.0,247779.0,247801.0,247846.0,247884.0,247943.0,247980.0,0.0,True,144.44444444444443,125.0,497.22222222222223,504.2753719880149,0.205,0.515,0.05,1.65,-0.72,1.0
212,549101.0,R,(N,669.4444444444443,697.2222222222222,693.8888888888889,0.964771817453963,549102.0,,,,549090.0,549117.0,549122.0,549184.0,549219.0,0.0,True,,75.0,358.3333333333333,437.95545350310687,,0.685,0.145,1.595,-0.3399999999999999,0.0
118,250677.0,R,(N,875.0,891.6666666666667,878.3333333333334,0.9962049335863378,250698.0,,,,250661.0,250708.0,250726.0,250760.0,250852.0,4.0,True,,130.55555555555557,530.5555555555555,567.1877467252561,,-0.2099999999999999,0.16,1.58,-0.865,0.0
231,265306.0,R,(N,927.7777777777778,952.7777777777776,947.5,0.9791849897390796,265306.0,265236.0,265251.0,265267.0,265290.0,265312.0,265377.0,265432.0,265465.0,0.0,True,150.0,61.11111111111111,486.1111111111111,504.6770605668624,0.185,0.465,-0.06,1.64,-0.3899999999999999,1.0
118,640186.0,R,(N,705.5555555555557,700.0,690.5555555555555,1.021721641190668,640188.0,,,,640167.0,640200.0,640232.0,640263.0,640312.0,4.0,True,,91.66666666666666,402.77777777777777,479.5124565384126,,-0.205,-0.135,1.5299999999999998,-1.16,0.0
212,309470.0,R,(N,633.3333333333333,633.3333333333333,657.5,0.9632446134347272,309470.0,309408.0,309421.0,309436.0,309458.0,309505.0,309518.0,309549.0,309582.0,0.0,True,138.88888888888889,130.55555555555557,344.44444444444446,432.815705234752,0.26,0.5900000000000001,0.245,1.4300000000000002,-0.465,1.0
212,226939.0,R,(N,619.4444444444445,608.3333333333333,634.4444444444446,0.976357267950963,226940.0,,,,226925.0,226978.0,226985.0,227020.0,227057.0,0.0,True,,147.22222222222223,366.6666666666666,465.8759048763893,,0.6799999999999999,0.385,1.5,-0.355,0.0
118,379576.0,R,(N,1477.7777777777778,858.3333333333333,886.9444444444446,1.666144691512684,379578.0,,,,379560.0,379608.0,379630.0,379660.0,379700.0,1.0,True,,133.33333333333334,388.8888888888889,319.9049566457977,,-0.355,-0.12,1.375,-1.085,0.0
118,547895.0,R,(N,841.6666666666666,844.4444444444445,848.0555555555554,0.9924664264657714,547913.0,,,,547877.0,547927.0,547945.0,547979.0,548017.0,1.0,True,,138.88888888888889,388.8888888888889,423.8922447157764,,-0.37,-0.0849999999999999,1.645,-1.42,0.0
124,268466.0,R,(N,1105.5555555555557,1138.888888888889,1116.388888888889,0.9902960935556108,268466.0,,,,268440.0,268485.0,268519.0,268563.0,268633.0,4.0,True,,125.0,536.1111111111111,509.8759442292107,,-0.2299999999999999,-0.0199999999999997,2.205,-0.2749999999999999,0.0
212,241371.0,R,(N,658.3333333333334,638.8888888888888,624.7222222222223,1.05380168963984,241372.0,,,,241359.0,241408.0,241431.0,241457.0,241495.0,0.0,True,,136.1111111111111,377.77777777777777,465.6005503433979,,0.53,0.28,1.425,-0.425,0.0
118,633418.0,R,(N,708.3333333333334,702.7777777777777,705.8333333333333,1.0035419126328218,633419.0,,,,633403.0,633450.0,633469.0,633485.0,633508.0,1.0,True,,130.55555555555557,291.6666666666667,346.551640041836,,-0.1899999999999999,0.015,1.885,-1.12,0.0
118,416410.0,R,(N,863.8888888888889,830.5555555555557,836.6666666666666,1.032536520584329,416412.0,416324.0,416344.0,416360.0,416393.0,416422.0,416464.0,416498.0,416533.0,1.0,True,191.66666666666669,80.55555555555556,388.8888888888889,418.40473507048574,0.235,-0.33,-0.135,1.385,-1.145,1.0
124,493961.0,R,(N,1097.2222222222224,1113.888888888889,1095.0,1.0020294266869612,493960.0,493914.0,493926.0,493936.0,493948.0,493975.0,494061.0,494096.0,494128.0,0.0,True,94.44444444444444,75.0,500.0,477.334370505438,-0.21,0.01,-0.3400000000000001,2.185,-0.4599999999999999,1.0
232,561305.0,R,(SBR,1238.888888888889,705.5555555555557,1024.4444444444446,1.2093275488069413,561306.0,561211.0,561231.0,561256.0,561293.0,561314.0,561383.0,561411.0,561450.0,0.0,True,227.77777777777777,58.333333333333336,436.1111111111112,391.8149228040431,0.06,0.31,-0.1399999999999999,0.865,-0.35,1.0
212,301947.0,R,(N,658.3333333333334,650.0,629.1666666666666,1.0463576158940395,301947.0,301876.0,301893.0,301909.0,301934.0,301955.0,301966.0,302030.0,302065.0,0.0,True,161.11111111111111,58.333333333333336,363.88888888888886,448.4828830513612,0.275,0.565,-0.21,1.485,-0.42,1.0
212,245198.0,R,(N,602.7777777777777,638.8888888888888,616.1111111111111,0.9783588818755636,245199.0,,,,245179.0,245205.0,245256.0,245286.0,245316.0,0.0,True,,72.22222222222221,380.55555555555554,490.1617860960798,,0.635,-0.245,1.43,-0.235,0.0
232,367024.0,R,(SBR,2891.6666666666665,1144.4444444444443,994.4444444444443,2.9078212290502794,367025.0,366937.0,366951.0,366978.0,367010.0,367063.0,367102.0,367138.0,367169.0,0.0,True,202.77777777777777,147.22222222222223,441.6666666666666,259.7290393299864,0.105,0.29,0.0399999999999999,0.92,-0.33,1.0
212,128288.0,R,(N,594.4444444444445,636.1111111111111,628.0555555555554,0.9464838567005752,128289.0,128194.0,128199.0,128238.0,128263.0,128301.0,128353.0,128368.0,128410.0,0.0,True,191.66666666666669,105.55555555555556,408.3333333333333,529.6136839297183,-0.14,0.54,0.06,1.4049999999999998,-0.475,1.0
231,69585.0,R,(N,947.2222222222222,969.4444444444443,980.8333333333331,0.9657320872274144,69586.0,69507.0,69527.0,69544.0,69574.0,69615.0,69679.0,69720.0,69753.0,0.0,True,186.11111111111111,113.88888888888889,497.22222222222223,510.88669333284486,0.24,0.555,0.135,1.845,-0.6849999999999998,1.0
212,448574.0,R,(N,694.4444444444445,711.1111111111111,657.2222222222223,1.0566356720202874,448574.0,448501.0,448518.0,448534.0,448562.0,448583.0,448621.0,448663.0,448699.0,0.0,True,169.44444444444446,58.333333333333336,380.55555555555554,456.6666666666666,0.25,0.5800000000000001,-0.2,1.63,-0.33,1.0
212,321102.0,R,(N,716.6666666666666,702.7777777777777,659.1666666666666,1.0872313527180784,321103.0,321033.0,321050.0,321065.0,321090.0,321142.0,321161.0,321190.0,321225.0,0.0,True,158.33333333333331,144.44444444444443,375.0,442.96831741396375,0.29,0.5,0.285,1.465,-0.42,1.0
118,169708.0,R,(N,730.5555555555555,713.8888888888889,723.6111111111111,1.0095969289827256,169724.0,,,,169691.0,169739.0,169762.0,169786.0,169811.0,1.0,True,,133.33333333333334,333.3333333333333,389.9887879835159,,-0.27,-0.1050000000000002,1.52,-1.4,0.0
232,633564.0,R,(SBR,2016.6666666666663,2930.555555555555,1132.7777777777778,1.780284453163315,633565.0,633478.0,633493.0,633519.0,633553.0,633574.0,633633.0,633673.0,633703.0,0.0,True,208.33333333333331,58.333333333333336,416.6666666666667,293.40782925813767,0.07,0.255,-0.135,0.88,-0.42,1.0
231,63939.0,R,(N,1016.6666666666666,950.0,1000.8333333333334,1.015820149875104,63939.0,63867.0,63883.0,63901.0,63922.0,63967.0,64017.0,64070.0,64112.0,0.0,True,152.7777777777778,125.0,527.7777777777778,523.433853884935,0.205,0.5599999999999999,0.0199999999999999,1.82,-0.8200000000000001,1.0
124,152824.0,R,(N,1058.3333333333333,1063.888888888889,1099.4444444444446,0.9626073774633652,152823.0,,,,152795.0,152838.0,152870.0,152913.0,152985.0,4.0,True,,119.44444444444446,527.7777777777778,513.0265754649314,,-0.535,-0.3249999999999999,1.945,-0.3399999999999999,0.0
231,32019.0,R,(N,908.3333333333334,947.2222222222222,953.0555555555554,0.95307490527543,32019.0,31949.0,31964.0,31980.0,32003.0,32046.0,32076.0,32139.0,32173.0,0.0,True,150.0,119.44444444444446,472.22222222222223,495.4773368877239,0.2249999999999999,0.5,0.0449999999999999,1.765,-0.7750000000000001,1.0
231,386130.0,R,(N,919.4444444444443,1005.5555555555557,974.1666666666666,0.9438266324493868,386130.0,,,,386112.0,386140.0,386197.0,386274.0,386352.0,0.0,True,,77.77777777777779,666.6666666666666,695.2579994509982,,0.4,-0.0499999999999999,1.79,-0.24,0.0
231,215020.0,R,(N,1019.4444444444443,1047.2222222222222,1007.222222222222,1.012134583563155,215020.0,214943.0,214959.0,214976.0,215002.0,215033.0,215080.0,215156.0,215227.0,0.0,True,163.88888888888889,86.11111111111111,625.0,619.010813250448,0.1349999999999999,0.435,-0.04,1.85,-0.595,1.0
124,375654.0,R,(N,1177.7777777777778,752.7777777777777,1119.7222222222222,1.051848176631109,375654.0,,,,375629.0,375669.0,375711.0,375753.0,375825.0,4.0,True,,111.1111111111111,544.4444444444443,501.6743454143934,,-0.25,-0.0949999999999999,2.535,-0.2650000000000001,0.0
212,185140.0,R,(N,605.5555555555555,633.3333333333333,609.7222222222223,0.9931662870159452,185141.0,185068.0,185085.0,185102.0,185128.0,185156.0,185159.0,185227.0,185262.0,0.0,True,166.66666666666666,77.77777777777779,372.22222222222223,478.32744618056665,0.2799999999999999,0.53,0.1399999999999999,1.445,-0.4,1.0
124,643156.0,R,(N,988.8888888888888,1033.3333333333337,1024.7222222222222,0.9650311737598266,643155.0,,,,643137.0,643174.0,643224.0,643236.0,643309.0,4.0,True,,102.77777777777776,477.7777777777778,480.4544249270268,,-0.665,-0.535,1.57,-0.595,0.0
118,467070.0,R,(N,830.5555555555557,813.8888888888889,827.7777777777777,1.0033557046979868,467089.0,466979.0,466994.0,467020.0,467053.0,467108.0,467121.0,467154.0,467185.0,1.0,True,205.55555555555557,152.7777777777778,366.6666666666666,402.3343257777002,0.345,-0.37,-0.14,1.65,-1.4250000000000005,1.0
212,80689.0,R,(N,633.3333333333333,630.5555555555555,642.5,0.9857328145265888,80690.0,80622.0,80639.0,80655.0,80670.0,80725.0,80735.0,80766.0,80800.0,0.0,True,133.33333333333334,152.7777777777778,361.1111111111111,453.7584006493368,0.32,0.7,0.445,1.515,-0.29,1.0
124,641322.0,R,(N,1011.1111111111112,1005.5555555555557,1020.8333333333334,0.9904761904761904,641322.0,,,,641308.0,641337.0,641419.0,641445.0,641478.0,0.0,True,,80.55555555555556,472.22222222222223,469.6204270933554,,-0.155,-0.375,1.68,-0.455,0.0
212,229602.0,R,(N,594.4444444444445,633.3333333333333,621.1111111111111,0.9570661896243292,229603.0,,,,229575.0,229608.0,229672.0,229684.0,229724.0,0.0,True,,91.66666666666666,413.88888888888886,536.8193122825035,,0.575,-0.3099999999999999,1.43,-0.5,0.0
118,518649.0,R,(N,883.3333333333333,866.6666666666667,859.7222222222223,1.0274636510500803,518667.0,,,,518631.0,518684.0,518704.0,518737.0,518776.0,1.0,True,,147.22222222222223,402.77777777777777,428.5516700380281,,-0.29,-0.025,1.355,-1.235,0.0
212,330850.0,R,(N,633.3333333333333,608.3333333333333,659.9999999999999,0.9595959595959596,330850.0,330786.0,330800.0,330816.0,330838.0,330884.0,330893.0,330928.0,330962.0,0.0,True,144.44444444444443,127.77777777777776,344.44444444444446,432.815705234752,0.33,0.65,0.31,1.485,-0.38,1.0
118,124310.0,R,(N,819.4444444444445,816.6666666666666,810.8333333333334,1.0106200753682768,124311.0,,,,124294.0,124343.0,124368.0,124393.0,124446.0,4.0,True,,136.1111111111111,422.22222222222223,466.4244730684839,,-0.1800000000000001,0.01,1.6,-1.14,0.0
231,298517.0,R,(BII,1672.2222222222222,1633.3333333333333,1625.5555555555554,1.028708133971292,298517.0,298448.0,298461.0,298479.0,298501.0,298530.0,298596.0,298656.0,298763.0,5.0,True,147.22222222222223,80.55555555555556,727.7777777777777,562.7970279305598,0.245,0.59,-0.05,1.82,-0.615,1.0
212,324628.0,R,(N,602.7777777777777,613.8888888888889,652.2222222222222,0.924190800681431,324629.0,324565.0,324578.0,324594.0,324617.0,324666.0,324675.0,324709.0,324743.0,0.0,True,144.44444444444443,136.1111111111111,350.0,450.8057302781464,0.265,0.6799999999999999,0.36,1.3649999999999998,-0.41,1.0
118,182681.0,R,(N,761.1111111111111,733.3333333333333,720.2777777777777,1.056691091399923,182697.0,,,,182665.0,182713.0,182731.0,182755.0,182787.0,1.0,True,,133.33333333333334,338.8888888888889,388.448365949609,,-0.005,0.0999999999999999,1.16,-0.93,0.0
212,544753.0,R,(N,627.7777777777777,633.3333333333333,667.2222222222223,0.9408825978351372,544753.0,,,,544737.0,544767.0,544772.0,544835.0,544869.0,0.0,True,,83.33333333333333,366.6666666666666,462.7734781028384,,0.735,0.1899999999999999,1.5599999999999998,-0.305,0.0
231,391968.0,R,(N,1019.4444444444443,955.5555555555557,973.0555555555557,1.0476734227804736,391968.0,391894.0,391909.0,391926.0,391952.0,391976.0,392073.0,392108.0,392135.0,0.0,True,161.11111111111111,66.66666666666667,508.3333333333333,503.4621281103644,0.175,0.38,-0.05,1.72,-0.38,1.0
212,63828.0,R,(N,638.8888888888888,638.8888888888888,628.0555555555555,1.0172490048651035,63829.0,63758.0,63774.0,63792.0,63806.0,63866.0,63876.0,63913.0,63945.0,0.0,True,133.33333333333334,166.66666666666666,386.1111111111112,483.0583925655566,0.33,0.74,0.455,1.56,-0.2699999999999999,1.0
124,425444.0,R,(N,1161.1111111111113,1188.888888888889,1183.0555555555557,0.9814510448462082,425443.0,,,,425418.0,425459.0,425512.0,425545.0,425617.0,4.0,True,,113.88888888888889,552.7777777777778,512.9956531377477,,-0.28,-0.0949999999999999,2.435,-0.28,0.0
212,202193.0,R,(N,597.2222222222222,625.0,611.3888888888889,0.9768287142208086,202194.0,,,,202181.0,202237.0,202255.0,202278.0,202317.0,0.0,True,,155.55555555555557,377.77777777777777,488.8419051889208,,0.665,0.4649999999999999,1.67,-0.375,0.0
212,234920.0,R,(N,647.2222222222223,644.4444444444445,624.7222222222223,1.036016007114273,234920.0,,,,234910.0,234956.0,234970.0,235005.0,235040.0,0.0,True,,127.77777777777776,361.1111111111111,448.8633448352309,,0.45,0.1999999999999999,1.43,-0.4499999999999999,0.0
124,344281.0,R,(N,1163.888888888889,1158.3333333333337,1160.5555555555557,1.002872187649593,344281.0,,,,344256.0,344295.0,344328.0,344373.0,344446.0,4.0,True,,108.33333333333334,527.7777777777778,489.21001483049,,-0.2449999999999998,-0.0949999999999999,2.375,-0.27,0.0
118,212298.0,R,(N,763.8888888888888,747.2222222222223,753.8888888888889,1.013264554163596,212299.0,,,,212276.0,212328.0,212345.0,212372.0,212403.0,1.0,True,,144.44444444444443,352.7777777777778,403.6324961139675,,-0.235,-0.01,1.58,-1.1549999999999998,0.0
212,424686.0,R,(N,663.8888888888889,691.6666666666666,656.3888888888889,1.011426153195091,424686.0,424618.0,424634.0,424650.0,424675.0,424694.0,424706.0,424773.0,424808.0,0.0,True,158.33333333333331,52.77777777777778,369.44444444444446,453.4208013082796,0.32,0.745,-0.2,1.55,-0.365,1.0
124,306970.0,R,(N,1186.111111111111,1108.3333333333337,1129.4444444444446,1.0501721593703883,306969.0,,,,306943.0,306984.0,307025.0,307062.0,307127.0,4.0,True,,113.88888888888889,511.1111111111111,469.3022486335106,,-0.2250000000000001,-0.0849999999999999,2.4450000000000003,-0.3049999999999999,0.0
118,534011.0,R,(N,833.3333333333334,827.7777777777777,839.1666666666666,0.99304865938431,534030.0,,,,533998.0,534044.0,534063.0,534096.0,534134.0,1.0,True,,127.77777777777776,377.77777777777777,413.8348212261255,,-0.3150000000000001,-0.03,1.435,-1.1450000000000002,0.0
124,531605.0,R,(N,1077.7777777777778,1044.4444444444446,1063.0555555555554,1.0138489678599427,531605.0,,,,531590.0,531635.0,531701.0,531732.0,531761.0,0.0,True,,125.0,475.0,457.5399255859041,,-0.175,-0.475,2.13,-0.6299999999999999,0.0
118,314762.0,R,(N,836.1111111111111,783.3333333333334,773.6111111111111,1.080789946140036,314764.0,,,,314744.0,314790.0,314814.0,314845.0,314878.0,1.0,True,,127.77777777777776,372.22222222222223,407.0711275885398,,-0.2949999999999999,-0.04,1.63,-1.375,0.0
